Longitude = 20.813deg Latitude = -32.383deg
2025-01-05T23:05:02.318 07:31:15.84 10:02:11.043 -34:48:22.18 150.204848459 -34.6472326602 
2025-01-05T23:08:55.366 07:35:09.59 10:02:09.932 -34:48:22.15 150.204786348 -34.6472440139 
2025-01-05T23:16:30.636 07:42:46.16 10:02:08.347 -34:48:21.02 150.204733011 -34.6472331735 
2025-01-05T23:18:01.576 07:44:17.22 10:02:08.074 -34:48:20.81 150.204799165 -34.6472340686 
2025-01-05T23:21:03.532 07:47:19.65 10:02:07.495 -34:48:20.66 150.204733119 -34.6472597521 
2025-01-05T23:27:16.044 07:53:33.14 10:02:06.255 -34:48:22.04 150.204711621 -34.6472255801 
2025-01-05T23:28:47.040 07:55:04.53 10:02:06.048 -34:48:22.56 150.204711803 -34.6472454579 
2025-01-05T23:31:03.763 07:57:21.57 10:02:05.695 -34:48:22.36 150.204688964 -34.6472357419 
2025-01-06T00:12:01.116 08:38:25.69 10:02:01.010 -34:48:23.75 150.204646019 -34.6472859188 
2025-01-06T00:13:32.275 08:39:57.09 10:02:00.863 -34:48:23.78 150.204622079 -34.6471960269 
2025-01-06T00:18:07.923 08:44:33.42 10:02:00.743 -34:48:23.45 150.204621801 -34.6472288359 
2025-01-06T00:28:01.477 08:54:28.56 10:01:59.794 -34:48:24.41 150.204666507 -34.6471953237 
2025-01-06T00:29:31.962 08:55:59.47 10:01:59.659 -34:48:24.74 150.204641456 -34.6471991136 
2025-01-06T00:34:04.717 09:00:32.86 10:01:59.235 -34:48:24.82 150.204635433 -34.6472064814 
2025-01-06T00:36:21.086 09:02:49.79 10:01:59.013 -34:48:25.12 150.204606401 -34.6472305577 
2025-01-06T00:39:22.529 09:05:51.50 10:01:58.768 -34:48:25.56 150.204642149 -34.6472599194 
2025-01-06T00:40:08.150 09:06:37.38 10:01:58.690 -34:48:25.58 150.204656143 -34.6472483367 
2025-01-06T00:53:03.963 09:19:35.34 10:01:57.024 -34:48:27.46 150.204662667 -34.6472381928 
2025-01-06T00:55:20.429 09:21:52.15 10:01:56.787 -34:48:27.59 150.204692873 -34.6472151392 
2025-01-06T00:57:36.617 09:24:08.66 10:01:56.602 -34:48:27.67 150.20467252 -34.6472156557 
2025-01-06T01:01:24.056 09:27:56.87 10:01:56.239 -34:48:27.94 150.204671279 -34.6472180855 
2025-01-05T23:53:04.504 08:19:25.92 10:02:03.264 -34:48:20.63 150.204588116 -34.6471783841 
2025-01-05T23:53:50.768 08:20:12.09 10:02:03.166 -34:48:20.96 150.204699757 -34.6472075199 
2025-01-05T23:56:07.536 08:22:29.78 10:02:02.888 -34:48:20.98 150.204637292 -34.6472182628 
2025-01-06T00:00:40.808 08:27:03.49 10:02:02.382 -34:48:21.05 150.204759195 -34.6472694904 
2025-01-06T00:02:56.506 08:29:19.64 10:02:02.162 -34:48:21.33 150.204617045 -34.6473000862 
2025-01-06T01:03:40.383 09:30:13.59 10:01:56.037 -34:48:27.82 150.204641054 -34.647269836 
2025-01-07T22:50:36.451 07:24:40.67 07:08:07.347 +22:32:12.67 106.658050476 22.5416507833 
2025-01-07T22:54:59.471 07:29:04.57 07:08:07.096 +22:32:13.32 106.658070322 22.5416930973 
2025-01-07T22:55:52.420 07:29:57.71 07:08:07.029 +22:32:13.20 106.658065182 22.5417139338 
2025-01-07T23:01:07.796 07:35:13.68 07:08:06.709 +22:32:12.70 106.658061705 22.5416368082 
2025-01-07T23:02:52.625 07:36:58.85 07:08:06.632 +22:32:12.72 106.65808349 22.5416265883 
2025-01-07T23:08:08.806 07:42:15.95 07:08:06.375 +22:32:13.03 106.658083412 22.5416114948 
2025-01-07T23:09:01.757 07:43:09.08 07:08:06.336 +22:32:12.73 106.658091002 22.5416260182 
2025-01-07T23:20:25.895 07:54:34.96 07:08:05.706 +22:32:12.81 106.65814069 22.5416403417 
2025-01-07T23:23:03.938 07:57:13.56 07:08:05.534 +22:32:12.98 106.658133422 22.5417215323 
2025-01-07T23:29:11.573 08:03:22.55 07:08:05.112 +22:32:12.78 106.658171581 22.5417060591 
2025-01-04T23:00:19.655 07:22:35.70 06:13:32.008 -37:02:28.81 93.1721684922 -36.9936140796 
2025-01-04T23:03:56.056 07:26:13.19 05:17:24.590 -00:06:26.07 79.0466705697 -0.151163065888 
2025-01-04T23:04:55.540 07:27:12.60 05:17:24.385 -00:06:26.02 79.0466396889 -0.151202998237 
2025-01-04T23:07:03.246 07:29:20.71 05:17:24.273 -00:06:26.01 79.0490653687 -0.150802484733 
2025-01-04T23:08:15.478 07:30:33.29 05:17:24.264 -00:06:25.29 79.0504822512 -0.150522818577 
2025-01-06T02:08:11.937 10:34:55.57 10:01:50.591 -34:48:28.28 150.204651834 -34.6472148016 
2025-01-06T02:18:52.733 10:45:38.04 10:01:49.374 -34:48:30.69 150.204710607 -34.6472000507 
2025-01-06T02:23:31.205 10:50:17.58 10:01:48.880 -34:48:30.90 150.204664955 -34.6471948534 
2025-01-06T02:28:05.056 10:54:52.07 10:01:48.462 -34:48:30.79 150.204693058 -34.6472062664 
2025-01-06T02:12:44.469 10:39:28.80 10:01:50.186 -34:48:28.60 150.204651525 -34.6472054055 
2025-01-02T19:12:49.110 03:26:34.99 03:45:19.324 -14:17:39.81 56.0062018745 -14.3587471523 
2025-01-02T19:16:52.355 03:30:38.93 03:45:19.554 -14:17:38.99 56.01156879 -14.358453144 
2025-01-02T23:28:31.042 07:42:58.88 05:17:26.746 -10:31:48.80 79.09121892 -10.5610563635 
2025-01-08T21:10:26.001 05:48:10.61 03:58:07.207 -46:10:04.97 59.3739147965 -46.1892082157 
2025-01-05T22:55:56.442 07:22:08.83 10:02:13.242 -34:48:24.88 150.204851474 -34.6472322394 
2025-01-05T23:01:13.789 07:27:26.64 10:02:11.931 -34:48:23.52 150.204741324 -34.6472253921 
2025-01-05T23:01:59.555 07:28:12.62 10:02:11.745 -34:48:23.27 150.204852265 -34.6473073552 
2025-01-05T23:04:16.371 07:30:29.80 10:02:11.190 -34:48:22.36 150.204805852 -34.6472634197 
2025-01-05T23:07:24.523 07:33:38.72 10:02:10.267 -34:48:22.76 150.204850303 -34.6472047059 
2025-01-05T23:12:42.818 07:38:57.81 10:02:09.096 -34:48:21.59 150.204752566 -34.6472127557 
2025-01-05T23:13:28.535 07:39:43.51 10:02:08.967 -34:48:21.68 150.204782188 -34.6472060179 
2025-01-05T23:14:59.929 07:41:15.36 10:02:08.675 -34:48:21.34 150.204771061 -34.6472446537 
2025-01-05T23:17:15.936 07:43:31.30 10:02:08.248 -34:48:20.82 150.204738018 -34.6472634632 
2025-01-05T23:19:32.619 07:45:48.71 10:02:07.806 -34:48:20.63 150.204752026 -34.6472334498 
2025-01-05T23:23:20.304 07:49:36.89 10:02:07.113 -34:48:20.49 150.20469278 -34.6472625146 
2025-01-05T23:29:32.912 07:55:50.63 10:02:05.936 -34:48:22.36 150.204788809 -34.6472029927 
2025-01-05T23:30:18.211 07:56:35.84 10:02:05.795 -34:48:22.45 150.204713797 -34.6472229832 
2025-01-05T23:33:19.689 07:59:37.84 10:02:05.392 -34:48:22.65 150.204699984 -34.647197186 
2025-01-05T23:34:05.410 08:00:23.93 10:02:05.285 -34:48:22.54 150.204708064 -34.6471887848 
2025-01-05T23:37:07.479 08:03:26.18 10:02:04.867 -34:48:22.73 150.204736487 -34.6471922006 
2025-01-05T23:40:09.365 08:06:28.67 10:02:04.425 -34:48:22.33 150.204681356 -34.6471801854 
2025-01-05T23:42:25.397 08:08:45.05 10:02:04.108 -34:48:22.65 150.204702602 -34.6471955744 
2025-01-05T23:45:30.234 08:11:50.66 10:02:04.203 -34:48:20.39 150.204652247 -34.6472231914 
2025-01-05T23:46:15.970 08:12:36.45 10:02:04.119 -34:48:20.80 150.204657841 -34.6472222845 
2025-01-06T00:08:59.914 08:35:23.99 10:02:01.577 -34:48:21.60 150.204642664 -34.6472128273 
2025-01-06T00:17:22.277 08:43:47.72 10:02:00.818 -34:48:23.82 150.204623462 -34.6472962036 
2025-01-06T00:18:53.781 08:45:19.54 10:02:00.662 -34:48:23.87 150.204614806 -34.6472219841 
2025-01-06T00:19:39.235 08:46:05.26 10:02:00.603 -34:48:23.72 150.204656953 -34.6471747679 
2025-01-06T00:24:57.911 08:51:24.60 10:02:00.073 -34:48:24.20 150.204583989 -34.6472296885 
2025-01-06T00:26:29.488 08:52:56.56 10:01:59.923 -34:48:24.33 150.204589102 -34.6472255847 
2025-01-06T00:34:50.012 09:01:18.35 10:01:59.215 -34:48:24.92 150.204660105 -34.6471809238 
2025-01-06T00:46:13.587 09:12:43.88 10:01:58.240 -34:48:24.98 150.204635143 -34.6472540798 
2025-01-05T23:49:17.041 08:15:37.75 10:02:03.708 -34:48:20.59 150.204724843 -34.64728309 
2025-01-05T18:45:18.528 03:10:49.57 03:50:33.375 -38:02:45.16 57.3738488824 -38.0730016589 
2025-01-06T01:04:29.525 09:31:02.65 10:01:55.938 -34:48:29.43 150.204689312 -34.6472405883 
2025-01-06T01:05:15.143 09:31:48.52 10:01:55.886 -34:48:29.30 150.20459748 -34.6472465022 
2025-01-06T01:19:39.098 09:46:14.62 10:01:54.581 -34:48:30.28 150.2046648 -34.6472433979 
2025-01-06T01:24:11.446 09:50:47.77 10:01:54.166 -34:48:30.03 150.204640038 -34.6472470164 
2025-01-06T01:30:15.025 09:56:52.66 10:01:53.618 -34:48:30.13 150.204652679 -34.6472183647 
2025-01-06T01:31:00.725 09:57:38.39 10:01:53.571 -34:48:30.16 150.204691998 -34.6471932189 
2025-01-06T01:36:19.459 10:02:57.95 10:01:53.138 -34:48:30.33 150.204690502 -34.6472529915 
2025-01-06T01:38:35.341 10:05:14.06 10:01:52.904 -34:48:30.32 150.204703229 -34.6472129251 
2025-01-06T01:41:37.792 10:08:17.06 10:01:52.609 -34:48:30.52 150.204661835 -34.6472120102 
2025-01-06T01:47:42.652 10:14:22.83 10:01:52.374 -34:48:28.81 150.204642639 -34.647203056 
2025-01-06T01:48:28.400 10:15:08.86 10:01:52.325 -34:48:28.77 150.204728633 -34.6472296914 
2025-01-06T01:49:13.790 10:15:54.46 10:01:52.252 -34:48:28.64 150.204658645 -34.647208326 
2025-01-06T01:50:44.475 10:17:25.32 10:01:52.131 -34:48:28.61 150.204685089 -34.6471810565 
2025-01-06T01:53:45.769 10:20:27.15 10:01:51.848 -34:48:28.64 150.204669027 -34.6472180851 
2025-01-06T01:59:50.493 10:26:32.66 10:01:51.289 -34:48:28.44 150.204658245 -34.6471997731 
2025-01-06T00:49:15.572 09:15:46.45 10:01:57.385 -34:48:27.35 150.20464901 -34.6472331674 
2025-01-06T00:53:49.458 09:20:20.80 10:01:56.956 -34:48:27.60 150.204681733 -34.6472280641 
2025-01-06T00:54:34.889 09:21:06.49 10:01:56.876 -34:48:27.46 150.204680086 -34.6472148733 
2025-01-06T00:56:51.091 09:23:23.08 10:01:56.650 -34:48:27.70 150.204663926 -34.6472082413 
2025-01-06T00:58:22.665 09:24:55.07 10:01:56.522 -34:48:27.79 150.204721046 -34.6472572092 
2025-01-06T01:00:38.656 09:27:11.19 10:01:56.325 -34:48:27.65 150.204674338 -34.6472260351 
2025-01-06T01:02:09.382 09:28:42.16 10:01:56.175 -34:48:27.88 150.204619848 -34.647224181 
2025-01-05T19:52:22.265 04:18:03.98 03:45:09.865 -14:17:41.59 56.0125865619 -14.3594040105 
2025-01-05T20:08:46.719 04:34:31.12 02:23:09.855 -20:17:31.75 35.530911058 -20.3844771803 
2025-01-05T20:30:50.606 04:56:38.74 02:23:08.718 -20:17:28.27 35.5434587058 -20.3838127552 
2025-01-05T21:02:03.054 05:27:56.59 03:58:09.274 -46:10:17.30 59.3663425865 -46.1843830315 
2025-01-05T21:12:15.358 05:38:10.28 03:58:08.121 -46:10:16.32 59.3699436785 -46.1837682196 
2025-01-05T21:22:47.505 05:48:44.49 03:58:07.452 -46:10:14.98 59.3751493566 -46.1837260524 
2025-01-07T22:51:28.736 07:25:33.22 07:08:07.290 +22:32:13.01 106.658061779 22.5416960719 
2025-01-07T22:54:06.930 07:28:11.75 07:08:07.137 +22:32:13.11 106.658078795 22.5416029856 
2025-01-07T23:03:45.204 07:37:51.57 07:08:06.573 +22:32:12.47 106.658085363 22.5415975162 
2025-01-07T23:04:37.727 07:38:44.37 07:08:06.533 +22:32:12.79 106.658044328 22.5416562367 
2025-01-07T23:10:46.858 07:44:54.30 07:08:06.490 +22:32:13.40 106.658143237 22.5416044725 
2025-01-07T23:11:39.163 07:45:46.80 07:08:06.442 +22:32:13.38 106.658068209 22.541678588 
2025-01-07T23:12:32.091 07:46:39.97 07:08:06.404 +22:32:13.66 106.658158848 22.5416335952 
2025-01-07T23:16:55.454 07:51:04.07 07:08:06.140 +22:32:14.30 106.658123404 22.541707078 
2025-01-07T23:18:40.634 07:52:49.52 07:08:05.841 +22:32:12.84 106.658116913 22.5417059655 
2025-01-07T23:22:10.969 07:56:20.68 07:08:05.587 +22:32:12.87 106.658138276 22.5416409055 
2025-01-07T23:23:56.100 07:58:05.88 07:08:05.468 +22:32:13.11 106.658130593 22.5417146598 
2025-01-07T23:25:40.730 07:59:50.94 07:08:05.366 +22:32:13.03 106.658131593 22.5416862043 
2025-01-07T23:27:26.585 08:01:36.80 07:08:05.258 +22:32:13.16 106.658189858 22.5416954101 
2025-01-07T21:27:18.845 06:01:09.44 07:08:14.445 +22:32:21.70 106.657954318 22.5416320241 
2025-01-07T21:28:12.276 06:02:02.95 07:08:14.386 +22:32:21.45 106.657880512 22.5417022126 
2025-01-06T20:56:56.236 05:26:44.79 06:03:12.347 -35:02:17.65 90.541219811 -35.0003425476 
2025-01-07T22:11:07.476 06:45:05.36 07:08:10.637 +22:32:16.85 106.657989349 22.5416589119 
2025-01-07T21:06:13.506 05:40:00.81 07:08:16.007 +22:32:26.79 106.657811937 22.5414982221 
2025-01-07T21:14:05.851 05:47:54.16 07:08:15.401 +22:32:24.84 106.657916035 22.5416410172 
2025-01-07T22:47:05.651 07:21:09.31 07:08:07.573 +22:32:12.89 106.658109874 22.5416535812 
2025-01-08T02:03:13.065 10:37:49.10 12:07:40.192 +12:22:57.74 181.57266891 12.502848752 
2025-01-08T01:13:41.396 09:48:09.11 12:07:46.376 +12:23:05.88 181.572915032 12.5028159171 
2025-01-08T01:25:06.330 09:59:36.21 12:07:44.558 +12:23:05.08 181.57293073 12.5028466743 
2025-01-08T01:32:44.575 10:07:15.39 12:07:43.417 +12:23:04.33 181.572905935 12.5028337787 
2025-01-08T02:26:04.479 11:00:44.30 12:07:38.261 +12:22:53.99 181.572691019 12.5028121567 
2025-01-07T21:50:59.644 06:24:54.06 07:08:12.480 +22:32:18.47 106.658009611 22.5416292718 
2025-01-07T21:42:14.096 06:16:07.07 07:08:13.270 +22:32:19.01 106.658016376 22.5416454137 
2025-01-07T21:45:44.358 06:19:37.87 07:08:12.970 +22:32:19.03 106.657956093 22.5417148776 
2025-01-07T21:46:36.757 06:20:30.91 07:08:12.928 +22:32:18.92 106.658011146 22.5416096148 
2025-01-07T22:21:39.406 06:55:38.90 07:08:09.688 +22:32:15.31 106.658050833 22.5416244647 
2025-01-07T22:26:56.654 07:00:56.97 07:08:09.176 +22:32:14.58 106.658008793 22.5417304592 
2025-01-07T22:30:26.861 07:04:27.84 07:08:08.844 +22:32:14.57 106.658055291 22.5416698656 
2025-01-07T22:42:42.425 07:16:44.89 07:08:07.896 +22:32:13.97 106.658074196 22.5415816312 
2025-01-07T22:43:34.606 07:17:37.83 07:08:07.813 +22:32:14.49 106.658055696 22.5416802199 
2025-01-07T22:44:27.433 07:18:30.75 07:08:07.753 +22:32:14.27 106.658105935 22.5416373079 
2025-01-07T22:46:13.353 07:20:16.77 07:08:07.615 +22:32:12.73 106.658072119 22.5416470684 
2025-01-08T00:50:50.901 09:25:15.04 12:07:51.481 +12:23:06.37 181.573019064 12.5028056171 
2025-01-01T21:16:30.643 05:26:40.22 04:12:42.297 -37:55:13.89 62.9649788174 -37.9466993903 
2025-01-01T21:20:10.010 05:30:20.20 01:24:27.132 -58:44:34.30 20.9391229126 -58.8113629315 
2025-01-01T21:29:33.909 05:39:45.83 01:24:26.657 -58:44:33.82 20.9452345674 -58.8106301982 
2025-01-01T21:33:50.939 05:44:03.24 01:24:26.451 -58:44:33.61 20.9477233399 -58.810473983 
2025-01-01T21:47:46.657 05:58:01.57 05:17:31.723 -00:06:43.21 79.0449915141 -0.152483607512 
2025-01-01T21:49:55.469 06:00:10.71 05:17:31.496 -00:06:42.53 79.0479332006 -0.151771090519 
2025-01-01T21:49:00.030 05:59:15.16 05:17:31.687 -00:06:42.52 79.0479689611 -0.151755775134 
2025-01-01T22:15:06.080 06:25:25.48 06:02:11.758 -23:41:59.02 90.2767603034 -23.6752749204 
2025-01-01T22:22:30.471 06:32:51.06 06:02:12.036 -23:41:57.33 90.2845933653 -23.6748103223 
2025-01-01T22:42:08.459 06:52:32.13 05:31:28.812 -28:00:37.84 82.6353607256 -27.9992555193 
2025-01-01T22:02:40.430 06:12:57.78 05:17:30.547 -00:06:40.56 79.0550469658 -0.150943744647 
2025-01-01T22:48:40.689 06:59:05.19 04:12:34.557 -37:55:05.70 62.9609008109 -37.9433374466 
2025-01-01T22:54:14.774 07:04:40.68 04:12:33.841 -37:55:05.39 62.960874524 -37.9433259765 
2025-01-01T23:36:55.841 07:47:28.36 04:12:33.329 -37:54:39.22 62.9667891757 -37.9432788252 
2025-01-01T23:41:39.154 07:52:12.44 04:12:32.196 -37:54:39.90 62.9662927933 -37.9433956111 
2025-01-01T23:56:46.919 08:07:23.13 07:01:56.365 -20:02:56.93 105.211985236 -20.0000798347 
2025-01-02T00:46:48.430 08:57:32.82 12:41:40.087 -11:46:02.68 189.996569304 -11.6208613416 
2025-01-02T01:00:14.080 09:11:00.18 10:25:31.967 +06:22:33.23 156.001986906 6.48964553818 
2025-01-02T21:44:22.655 05:58:33.36 04:12:41.837 -37:55:09.36 62.9888805376 -37.9460954532 
2025-01-02T21:48:15.712 06:02:27.19 04:12:41.401 -37:55:09.34 62.9889200344 -37.946079857 
2025-01-02T19:25:45.512 03:39:33.33 03:45:18.276 -14:17:38.46 56.0146723743 -14.3583298279 
2025-01-02T19:44:38.405 03:58:29.26 06:40:52.779 +08:44:31.47 99.7909496616 8.74121073031 
2025-01-02T18:44:59.806 02:58:41.07 02:30:29.956 -31:02:26.45 37.339788972 -31.1180972758 
2025-01-02T20:56:58.964 05:11:01.65 05:47:32.333 -28:01:22.06 86.5988790181 -27.998844844 
2025-01-03T02:18:29.474 10:33:25.17 15:00:18.163 -31:48:20.51 224.588200439 -31.6608472021 
2025-01-03T20:25:20.617 04:43:14.87 03:39:37.431 -33:43:33.30 54.6603733105 -33.7682333371 
2025-01-03T20:30:17.854 04:48:13.20 03:39:36.172 -33:43:33.73 54.6604237185 -33.7682540607 
2025-01-06T22:16:13.594 06:46:15.21 03:56:27.829 -42:20:11.53 58.9667860619 -42.360268864 
2025-01-06T21:04:15.599 05:34:06.10 07:06:52.793 +06:11:07.34 106.32260901 6.20801381869 
2025-01-07T19:26:07.198 03:59:37.72 01:30:46.380 -39:24:37.32 22.4659969324 -39.4969709772 
2025-01-08T19:19:24.181 03:56:50.66 02:15:48.102 -00:38:08.94 33.6449546267 -0.763061163471 
2025-01-08T19:33:24.899 04:10:53.48 02:15:47.187 -00:38:06.20 33.6528718283 -0.761923059722 
2025-01-08T20:36:22.911 05:14:02.04 03:58:09.448 -46:10:09.63 59.3553757351 -46.1911057473 
2025-01-08T20:52:19.949 05:30:01.46 03:58:08.691 -46:10:07.04 59.3654583967 -46.1899576661 
2025-01-08T20:55:04.141 05:32:46.12 03:58:08.692 -46:10:06.16 59.3676723837 -46.189671341 
2025-01-02T01:04:28.753 09:15:15.99 10:25:31.630 +06:22:33.45 156.006804191 6.48964096556 
2025-01-02T01:18:59.460 09:29:48.97 11:07:18.804 -00:10:17.35 166.450633194 -0.0385493698611 
2025-01-02T01:45:09.785 09:56:03.18 14:21:11.891 -26:47:41.21 214.843079446 -26.6424546142 
2025-01-02T01:53:03.986 10:03:58.85 14:21:12.043 -26:47:43.50 214.849657252 -26.6433297639 
2025-01-02T01:56:12.493 10:07:08.04 14:21:11.858 -26:47:43.56 214.850838032 -26.6435531074 
2025-01-02T02:19:37.270 10:30:36.78 12:17:20.638 +12:59:27.17 183.97012368 13.1093652256 
2025-01-02T02:01:49.649 10:12:46.05 14:21:11.308 -26:47:43.30 214.852295231 -26.6437181325 
2024-12-31T01:30:35.284 09:33:33.77 08:49:51.751 +14:35:40.91 132.110166727 14.6639470476 
2024-12-31T00:21:41.482 08:24:27.74 08:53:52.948 -24:07:21.10 133.17068575 -24.0046848735 
2024-12-31T00:55:46.444 08:58:38.93 11:21:48.321 +12:52:37.88 170.059133156 12.9959422751 
2024-12-30T02:24:16.375 10:23:26.57 10:41:32.524 -24:38:37.48 160.062606171 -24.4930176574 
2024-12-31T22:55:35.129 07:02:04.63 08:36:24.545 +11:27:40.36 128.727279326 11.5279646739 
2024-12-31T22:56:40.764 07:03:10.31 08:36:24.464 +11:27:40.44 128.727281826 11.5279843705 
2024-12-31T23:07:42.587 07:14:13.83 08:36:23.931 +11:27:38.24 128.727257591 11.5279605786 
2024-12-31T23:10:59.157 07:17:30.84 08:36:23.624 +11:27:38.02 128.727286973 11.5279639275 
2024-12-31T23:25:14.635 07:31:49.07 08:36:22.477 +11:27:36.58 128.727286971 11.5279538278 
2024-12-31T23:38:24.567 07:45:00.71 08:36:21.035 +11:27:35.37 128.727242239 11.5279421254 
2024-12-31T23:39:29.880 07:46:06.58 08:36:20.968 +11:27:35.39 128.727284508 11.5279349447 
2024-12-31T23:41:40.765 07:48:17.46 08:36:20.778 +11:27:35.32 128.727269212 11.5279478771 
2024-12-31T23:43:52.299 07:50:29.54 08:36:20.629 +11:27:34.95 128.727290856 11.5279719753 
2024-12-31T23:44:58.443 07:51:35.22 08:36:20.544 +11:27:34.74 128.727285532 11.5279151835 
2024-12-31T23:48:15.709 07:54:52.91 08:36:20.248 +11:27:34.16 128.72727492 11.5279715284 
2024-12-31T23:50:27.333 07:57:05.15 08:36:20.073 +11:27:33.65 128.727246512 11.5278891276 
2024-12-31T23:51:33.491 07:58:11.93 08:36:19.995 +11:27:33.83 128.727260418 11.5279706159 
2025-01-01T01:17:43.191 09:24:36.06 11:23:16.899 +11:36:55.08 170.436122515 11.7338597047 
2025-01-01T01:30:00.903 09:36:55.76 11:23:15.995 +11:36:55.15 170.445231602 11.7340824964 
2025-01-01T01:38:45.486 09:45:41.35 11:23:15.138 +11:36:55.47 170.448223346 11.7340084844 
2024-12-31T19:17:20.245 03:23:13.20 03:45:18.069 -14:17:56.41 56.0022051778 -14.3646746607 
2024-12-31T19:21:23.680 03:27:17.88 03:45:18.220 -14:17:55.41 56.0077302631 -14.3642478282 
2024-12-31T19:23:50.172 03:29:44.74 03:45:17.660 -14:17:55.69 56.0077162079 -14.3642461014 
2024-12-31T19:30:19.075 03:36:14.85 03:45:17.008 -14:17:54.16 56.0111185559 -14.3642955669 
2025-01-01T00:04:41.528 08:11:22.46 08:36:19.010 +11:27:32.82 128.727309485 11.5279593892 
2025-01-01T00:09:03.747 08:15:45.03 08:36:18.665 +11:27:32.59 128.727279999 11.5279444642 
2025-01-01T00:12:21.442 08:19:03.55 08:36:18.437 +11:27:32.33 128.727303483 11.5279469665 
2025-01-01T00:14:32.088 08:21:14.36 08:36:18.275 +11:27:32.17 128.727291277 11.5279073907 
2025-01-01T00:16:43.390 08:23:25.97 08:36:18.135 +11:27:31.99 128.727289753 11.5279408436 
2025-01-01T00:23:24.212 08:30:07.80 08:36:17.472 +11:27:31.96 128.727269454 11.5279287527 
2025-01-01T00:22:18.143 08:29:01.59 08:36:17.985 +11:27:31.68 128.727337117 11.527933219 
2025-01-01T21:10:01.392 05:20:09.72 04:12:43.923 -37:55:13.15 62.9649975647 -37.9466537022 
2025-01-01T19:51:06.589 04:01:01.88 05:37:29.339 -57:24:40.04 84.2091230751 -57.3565752074 
2025-01-01T20:30:49.965 04:40:52.32 03:37:13.644 -28:56:53.20 54.0509012882 -28.9980500088 
2025-01-01T18:50:55.072 03:00:40.77 03:45:21.490 -14:17:47.47 56.0038930047 -14.3652103568 
2025-01-01T19:03:46.047 03:13:33.37 02:34:17.695 +20:26:10.15 38.2026268882 20.2865987399 
2025-01-01T19:09:26.281 03:19:14.89 02:34:16.395 +20:26:11.07 38.2026459546 20.2866983239 
2025-01-01T19:38:08.676 03:48:02.15 05:37:30.631 -57:24:41.34 84.2050893848 -57.3565657576 
2024-12-30T22:03:25.693 06:05:50.16 03:37:14.379 -05:04:56.17 54.0348740237 -5.17240841271 
2024-12-30T22:09:20.499 06:11:45.88 03:37:13.947 -05:04:55.13 54.0376796247 -5.17208202753 
2024-12-30T23:03:29.588 07:06:03.52 04:12:34.070 -37:55:08.38 62.9646328413 -37.9421496776 
2024-12-30T23:15:22.828 07:17:59.09 04:12:33.513 -37:55:06.70 62.9733360111 -37.9411341931 
2024-12-30T23:25:13.289 07:27:50.83 04:12:32.123 -37:55:06.21 62.9732401813 -37.9410894708 
2024-12-30T23:24:14.085 07:26:51.79 04:12:31.854 -37:55:07.75 62.9733673968 -37.9410561706 
2024-12-30T23:27:06.727 07:29:44.86 04:12:31.765 -37:55:06.38 62.9733123111 -37.9410856781 
2024-12-30T23:42:01.906 07:44:42.01 03:57:57.438 -46:10:01.98 59.3601327497 -46.1902325102 
2024-12-30T21:56:39.876 05:59:03.22 03:37:14.880 -05:04:57.36 54.0308997242 -5.17331664063 
2024-12-27T18:51:30.287 02:41:33.09 01:09:11.046 +13:02:47.98 16.9737735663 12.8820615772 
2024-12-27T19:46:25.446 03:36:37.66 03:34:23.389 -25:49:02.45 53.3068511298 -25.8737360084 
2024-12-27T20:05:51.499 03:56:06.78 03:58:17.380 -46:10:15.16 59.3576016268 -46.1872514158 
2024-12-27T20:12:19.606 04:02:35.76 03:58:16.896 -46:10:13.94 59.3608040521 -46.1870984895 
2024-12-26T00:02:37.582 07:45:38.35 04:12:34.847 -37:54:20.72 62.9680294351 -37.9434658328 
2024-12-26T00:03:33.195 07:46:34.08 04:12:34.634 -37:54:20.97 62.9680631278 -37.9434223801 
2024-12-26T00:04:28.851 07:47:29.96 04:12:34.472 -37:54:21.48 62.968038066 -37.9434468451 
2024-12-26T00:10:02.749 07:53:04.84 04:12:33.270 -37:54:23.18 62.9680229094 -37.943473976 
2024-12-26T02:03:04.431 09:46:25.40 11:46:23.594 -44:53:51.34 176.221859862 -44.7091827108 
2024-12-26T02:08:11.911 09:51:33.14 11:46:23.123 -44:53:50.91 176.225124668 -44.7092772355 
2024-12-27T02:06:17.261 09:53:35.00 10:25:13.580 +00:31:54.15 155.947794368 0.651641725237 
2024-12-25T21:46:05.153 05:28:43.65 07:06:55.182 +06:11:21.40 106.322971279 6.21037026968 
2024-12-26T02:13:24.294 09:56:46.61 11:46:22.574 -44:53:50.60 176.227360591 -44.7094702617 
2024-12-28T22:01:11.331 05:55:42.24 07:06:50.640 +06:10:50.78 106.321067424 6.20131703943 
2024-12-28T18:50:06.093 02:44:05.34 04:42:29.136 -60:23:37.98 70.4464277222 -60.3684321118 
2024-12-28T18:54:48.837 02:48:48.81 04:42:28.014 -60:23:35.89 70.44643457 -60.3684465335 
2024-12-28T18:58:26.030 02:52:26.77 04:42:26.432 -60:23:36.11 70.4463786595 -60.3683956863 
2024-12-28T19:12:38.661 03:06:41.58 04:42:23.461 -60:23:33.31 70.4462821999 -60.3683685409 
2024-12-28T19:13:49.158 03:07:52.23 04:42:23.249 -60:23:33.69 70.446198202 -60.3683662334 
